url	title	publish_date	authors	party	group	match	sentence	context	year	article_type	bias_label	bias_confidence	is_biased
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	plaid_cymru	left	Plaid	This latter point was confirmed recently when local Tories, Richard John and Lisa Dymock, staged a photoshoot while cleaning the vandalism the very next day.” “A Plaid Cymru Supporter” Linking the account of ‘Steph Jenkins’ to ‘A Plaid Cymru supporter’ with no evidence, right-leaning Facebook account Wales for a United Kingdom tagged Gwent Police and Plaid Cymru in a post, writing: “A Plaid Cymru supporter under the name of “Steph Jenkins” on social media has said that she will find the home of Welsh Reform leader Dan Thomas and she will burn it down with his family inside!	“Surprisingly, it has since been reported that there was a subsequent spate of vandalism in Gwent, the targets of which were not confined to place names, but also to general bilingual signage. This latter point was confirmed recently when local Tories, Richard John and Lisa Dymock, staged a photoshoot while cleaning the vandalism the very next day.” “A Plaid Cymru Supporter” Linking the account of ‘Steph Jenkins’ to ‘A Plaid Cymru supporter’ with no evidence, right-leaning Facebook account Wales for a United Kingdom tagged Gwent Police and Plaid Cymru in a post, writing: “A Plaid Cymru supporter under the name of “Steph Jenkins” on social media has said that she will find the home of Welsh Reform leader Dan Thomas and she will burn it down with his family inside! “This is absolutely appalling behaviour – this comment is far worse than the Tweet that Lucy Connolly made, and yet Lucy was given a sentence of 3 years in prison!	2026	news	biased	0.7898514866828918	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	plaid_cymru	left	Plaid	It currently has over 85,000 followers, and content consists of pro-Reform posts, as well as posts attacking the Senedd, Labour and Plaid Cymru.	“No spin, no nonsense – just straight-talking political musings from someone who gets it.” Wales for a United Kingdom dispute that it is affiliated with Damien Davies, however, and refuses to name the individual(s) who set up and run the page. It currently has over 85,000 followers, and content consists of pro-Reform posts, as well as posts attacking the Senedd, Labour and Plaid Cymru. The offensive comment from an account attributed to ‘Steph Jenkins’ Meibion Glyndŵr Meibion Glyndŵr (also known by its translation Sons of Glyndŵr) was a paramilitary Welsh nationalist group which carried out 328 attacks, including 228 arson attacks against holiday cottages in Wales owned by English people, and other attacks against government offices and estate agent offices from 1979-1992.	2026	news	biased	0.7400926947593689	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	reform_uk	right	Reform	In a post shared on Reject Reform in Cymru’s Facebook page concerning Dan Thomas, Reform UK’s new leader in Wales, an account under the name of ‘Steph Jenkins’ wrote: “We will find his second home and burn it down with his his (sic.) family inside, I’ll bring the marshmallows.” Having seen a growing number of such comments over the past few months coming from recently-created accounts with few friends, questionable locations and no photos, Mudiad Eryr Wen, a campaign group focused on preserving Welsh language and culture in Wales , quickly aimed to verify the owner of the account, and discovered that the account was created in January 2026.	The fake account with ‘AI slop’ imagery attributed to ‘Steph Jenkins’ which activists claim was created to stoke anti-Plaid sentiment Stephen Price A campaign group has uncovered evidence of a number of ‘fake’ Facebook accounts which have been set up to stir up anti-Welsh rhetoric ahead of the upcoming Senedd election – specifically targeting Plaid Cymru and the Senedd. In a post shared on Reject Reform in Cymru’s Facebook page concerning Dan Thomas, Reform UK’s new leader in Wales, an account under the name of ‘Steph Jenkins’ wrote: “We will find his second home and burn it down with his his (sic.) family inside, I’ll bring the marshmallows.” Having seen a growing number of such comments over the past few months coming from recently-created accounts with few friends, questionable locations and no photos, Mudiad Eryr Wen, a campaign group focused on preserving Welsh language and culture in Wales , quickly aimed to verify the owner of the account, and discovered that the account was created in January 2026. The account was used to spread anti-English hatred, with its most recent activity following a spate of English language place names on road signs being targeted with graffiti.	2026	news	biased	0.7233397364616394	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	reform_uk	right	Farage	This is especially true in light of Farage making sneaky comments about “not believing in targets” regarding the Welsh language, a pathetic attempt at concealing his true intentions.	Decrying the ‘false flag’ actions of the fake account, and a growing number of others, Mudiad Eryr Wen told Nation Cymru: “Following the anti-Welsh vandalism in Dinbych-y-Pysgod in January, there was justified anger across the country. This is especially true in light of Farage making sneaky comments about “not believing in targets” regarding the Welsh language, a pathetic attempt at concealing his true intentions. “His disgraced former colleague, Rupert Lowe, also publicly stated his desire to totally abolish Welsh autonomy.	2026	news	biased	0.9752646088600159	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	reform_uk	right	Reform	This latter point was confirmed recently when local Tories, Richard John and Lisa Dymock, staged a photoshoot while cleaning the vandalism the very next day.” “A Plaid Cymru Supporter” Linking the account of ‘Steph Jenkins’ to ‘A Plaid Cymru supporter’ with no evidence, right-leaning Facebook account Wales for a United Kingdom tagged Gwent Police and Plaid Cymru in a post, writing: “A Plaid Cymru supporter under the name of “Steph Jenkins” on social media has said that she will find the home of Welsh Reform leader Dan Thomas and she will burn it down with his family inside!	“Surprisingly, it has since been reported that there was a subsequent spate of vandalism in Gwent, the targets of which were not confined to place names, but also to general bilingual signage. This latter point was confirmed recently when local Tories, Richard John and Lisa Dymock, staged a photoshoot while cleaning the vandalism the very next day.” “A Plaid Cymru Supporter” Linking the account of ‘Steph Jenkins’ to ‘A Plaid Cymru supporter’ with no evidence, right-leaning Facebook account Wales for a United Kingdom tagged Gwent Police and Plaid Cymru in a post, writing: “A Plaid Cymru supporter under the name of “Steph Jenkins” on social media has said that she will find the home of Welsh Reform leader Dan Thomas and she will burn it down with his family inside! “This is absolutely appalling behaviour – this comment is far worse than the Tweet that Lucy Connolly made, and yet Lucy was given a sentence of 3 years in prison!	2026	news	biased	0.7898514866828918	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	reform_uk	right	Reform	It currently has over 85,000 followers, and content consists of pro-Reform posts, as well as posts attacking the Senedd, Labour and Plaid Cymru.	“No spin, no nonsense – just straight-talking political musings from someone who gets it.” Wales for a United Kingdom dispute that it is affiliated with Damien Davies, however, and refuses to name the individual(s) who set up and run the page. It currently has over 85,000 followers, and content consists of pro-Reform posts, as well as posts attacking the Senedd, Labour and Plaid Cymru. The offensive comment from an account attributed to ‘Steph Jenkins’ Meibion Glyndŵr Meibion Glyndŵr (also known by its translation Sons of Glyndŵr) was a paramilitary Welsh nationalist group which carried out 328 attacks, including 228 arson attacks against holiday cottages in Wales owned by English people, and other attacks against government offices and estate agent offices from 1979-1992.	2026	news	biased	0.7400926947593689	1
https://nation.cymru/news/fake-facebook-accounts-set-up-to-stir-division-ahead-of-senedd-election/	‘Fake’ Facebook accounts set up to stir division ahead of Senedd election	2026-02-10 12:45:43	Stephen Price	reform_uk	right	Dan Thomas	“Free Wales Army think that we created the Steph Jenkins account that wrote the horrific comment saying that they would find Dan Thomas’ home and burn it down with his family inside.	An Instagram screen shot showing correspondence between Free Wales Army and Wales for a United Kingdom After being called out for spreading misinformation by an account held by Free Wales Army, Wales for a United Kingdom shared the following statement on their Facebook account: “We received this nice little message from the Free Wales Army on Instagram tonight. “Free Wales Army think that we created the Steph Jenkins account that wrote the horrific comment saying that they would find Dan Thomas’ home and burn it down with his family inside. “These guys are mentally unstable and deep in to the realms of conspiracy theory.	2026	news	biased	0.9332355260848999	1
https://nation.cymru/news/desperate-and-inaccurate-council-leader-and-ms-clash-over-funding/	‘Desperate and inaccurate’: Council leader and MS clash over funding	2026-02-08 18:15:17	Molly Stubbs	plaid_cymru	left	Plaid	“It is deeply worrying Plaid are looking to starve Newport, and other Welsh cities, of funding,” the council leader alleged.	Cllr Batrouni said: “everyone supports a funding floor for our rural authorities, but cutting cities is not a growth agenda. “It is deeply worrying Plaid are looking to starve Newport, and other Welsh cities, of funding,” the council leader alleged. “It is economic madness to cut funding for our cities, which contain the most people and drive the Welsh economy.” In response, Mr Owen Griffiths cited his party’s recent budget deal with the Welsh Government, and warned against “Labour politicians lashing out to distract from the fact that their budget only works because Plaid Cymru stepped in to do the right thing”.	2026	news	biased	0.8128392100334167	1
https://nation.cymru/news/desperate-and-inaccurate-council-leader-and-ms-clash-over-funding/	‘Desperate and inaccurate’: Council leader and MS clash over funding	2026-02-08 18:15:17	Molly Stubbs	plaid_cymru	left	Plaid	“It is economic madness to cut funding for our cities, which contain the most people and drive the Welsh economy.” In response, Mr Owen Griffiths cited his party’s recent budget deal with the Welsh Government, and warned against “Labour politicians lashing out to distract from the fact that their budget only works because Plaid Cymru stepped in to do the right thing”.	“It is deeply worrying Plaid are looking to starve Newport, and other Welsh cities, of funding,” the council leader alleged. “It is economic madness to cut funding for our cities, which contain the most people and drive the Welsh economy.” In response, Mr Owen Griffiths cited his party’s recent budget deal with the Welsh Government, and warned against “Labour politicians lashing out to distract from the fact that their budget only works because Plaid Cymru stepped in to do the right thing”. Newport has received the highest percentage increase in local government settlement funding in each of the past three years, which Cllr Batrouni said was down to census data showing the city is the fastest growing area of Wales.	2026	news	biased	0.8176761269569397	1
https://nation.cymru/news/desperate-and-inaccurate-council-leader-and-ms-clash-over-funding/	‘Desperate and inaccurate’: Council leader and MS clash over funding	2026-02-08 18:15:17	Molly Stubbs	plaid_cymru	left	Plaid	“I would have expected Plaid’s leading candidate for Casnewydd Islwyn to be fighting for our city to have the funds it needs to match our expansion,” claimed Cllr Batrouni.	“To boost funding for rural areas in any meaningful way, you have to change those elements”, he said, adding some of those areas have declining populations or falling numbers of under-16s. “I would have expected Plaid’s leading candidate for Casnewydd Islwyn to be fighting for our city to have the funds it needs to match our expansion,” claimed Cllr Batrouni. “Sadly, and very disappointingly, the opposite seems to be happening.” Mr Owen Griffiths branded the council leader’s comments as “a desperate and inaccurate attempt to rewrite the record”, however.	2026	news	biased	0.5101528763771057	1
https://nation.cymru/news/desperate-and-inaccurate-council-leader-and-ms-clash-over-funding/	‘Desperate and inaccurate’: Council leader and MS clash over funding	2026-02-08 18:15:17	Molly Stubbs	plaid_cymru	left	Plaid	“It was Plaid Cymru that stepped in to rescue local government from a catastrophic Labour draft budget that would have pushed councils towards bankruptcy, mass job losses and double-digit council tax rises,” he said.	“Sadly, and very disappointingly, the opposite seems to be happening.” Mr Owen Griffiths branded the council leader’s comments as “a desperate and inaccurate attempt to rewrite the record”, however. “It was Plaid Cymru that stepped in to rescue local government from a catastrophic Labour draft budget that would have pushed councils towards bankruptcy, mass job losses and double-digit council tax rises,” he said. “Newport is receiving 6.1% uplift – or over extra £6m from the draft settlement initially offered by the Labour Welsh Government,” added Mr Owen Griffiths.	2026	news	biased	0.8304059505462646	1
https://nation.cymru/news/reform-uk-confirms-its-welsh-leader-has-bought-a-house-in-bath-but-claims-he-is-living-in-wales/	Reform UK confirms its Welsh leader has bought a house in Bath – but claims he is living in Wales	2026-02-07 19:36:03	Mark Mansfield	reform_uk	right	Dan Thomas	“Are you suggesting that Dan Thomas has not bought a house in the Bath area?	“It is a sad state of affairs that a taxpayer funded website can smear someone on the basis of nothing but hearsay without any proof.” Nation.Cymru responded: “Please answer the questions [we had previously sent]. “Are you suggesting that Dan Thomas has not bought a house in the Bath area? Why are former council colleagues and others convinced that he has done so?	2026	news	biased	0.7949153184890747	1
https://nation.cymru/news/the-new-leader-of-reform-uk-wales-lives-in-bath-not-wales/	The new leader of Reform UK Wales lives in Bath, not Wales	2026-02-06 20:42:42	Mark Mansfield	reform_uk	right	Reform	“As James Evans [the Tory MS who defected to Reform this week] said quite recently, Reform is full of hypocrites who have no principles.	At the beginning of their Senedd election campaign, their narrative has been built on a fraud and a lie. “As James Evans [the Tory MS who defected to Reform this week] said quite recently, Reform is full of hypocrites who have no principles. “The last time this shower had seats in the Senedd, when they stood as UKIP, they were led by Neil Hamilton, who lived in a mansion in Wiltshire.	2026	news	biased	0.9891863465309143	1
https://nation.cymru/news/more-english-language-place-names-targeted-by-protesters/	More English language place names targeted by protesters	2026-02-06 16:40:08	Stephen Price	reform_uk	right	Reform	It is the puerile act of anti-Welsh British nationalists that are spurred on by the likes of Reform and Rupert Lowe.	“Rather, this vandalism is a direct attack on the Welsh language itself, with a plethora of bilingual informational signs being deliberately targeted. It is the puerile act of anti-Welsh British nationalists that are spurred on by the likes of Reform and Rupert Lowe. “The town is already often referred to by the anglicised name of “Tenby”, which is similar in origin to “Denbigh” in the north.	2026	news	biased	0.9922798871994019	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	Reform UK leader Nigel Farage (left) answers questions from the media with new leader of Reform UK in Wales, Dan Thomas.	Reform UK leader Nigel Farage (left) answers questions from the media with new leader of Reform UK in Wales, Dan Thomas. Photo Andrew Matthews/PA Wire Martin Shipton Nigel Farage’s appointment of a former London Tory councillor as Reform UK’s leader in Wales has been condemned as a huge insult to Wales and Reform’s membership here.	2026	news	biased	0.9746201038360596	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	Photo Andrew Matthews/PA Wire Martin Shipton Nigel Farage’s appointment of a former London Tory councillor as Reform UK’s leader in Wales has been condemned as a huge insult to Wales and Reform’s membership here.	Reform UK leader Nigel Farage (left) answers questions from the media with new leader of Reform UK in Wales, Dan Thomas. Photo Andrew Matthews/PA Wire Martin Shipton Nigel Farage’s appointment of a former London Tory councillor as Reform UK’s leader in Wales has been condemned as a huge insult to Wales and Reform’s membership here. Blaenau Gwent Labour MS Alun Davies said: “I’d have thought Farage would have more respect for his party’s members in Wales than to impose as its leader an ex-Tory councillor from London who, it seems, has lived outside Wales for all his adult life.	2026	news	biased	0.9279410243034363	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	Blaenau Gwent Labour MS Alun Davies said: “I’d have thought Farage would have more respect for his party’s members in Wales than to impose as its leader an ex-Tory councillor from London who, it seems, has lived outside Wales for all his adult life.	Photo Andrew Matthews/PA Wire Martin Shipton Nigel Farage’s appointment of a former London Tory councillor as Reform UK’s leader in Wales has been condemned as a huge insult to Wales and Reform’s membership here. Blaenau Gwent Labour MS Alun Davies said: “I’d have thought Farage would have more respect for his party’s members in Wales than to impose as its leader an ex-Tory councillor from London who, it seems, has lived outside Wales for all his adult life. “It also shows complete contempt for Wales to import someone as leader who has had no involvement in Welsh politics and is merely being used as a puppet.	2026	news	biased	0.9668102264404297	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	“The way he has been selected as leader by Farage is, of course, wholly undemocratic and different to the way other party leaders in Wales have got their positions.	“It also shows complete contempt for Wales to import someone as leader who has had no involvement in Welsh politics and is merely being used as a puppet. “The way he has been selected as leader by Farage is, of course, wholly undemocratic and different to the way other party leaders in Wales have got their positions. Darren Millar was elected by his Conservative colleagues in the Senedd, we in Welsh Labour have been through a number of leadership contests and Eluned Morgan was elected by the Senedd Labour group.	2026	news	biased	0.983311653137207	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	“Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage.	Rhun ap Iorwerth, too, was elected by his Plaid Cymru colleagues. “Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage. He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader.	2026	news	biased	0.8107181787490845	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader.	“Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage. He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader. “The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting.	2026	news	biased	0.990250825881958	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	“The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting.	He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader. “The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting. Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales.	2026	news	biased	0.9880423545837402	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales.	“The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting. Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales. This needs to be pointed out again and again during the election campaign between now and polling day in May.” Mr Thomas resigned his seat on Barnet council in north London in December 2025, more than a year after moving to south Wales, during which period he continued to be paid as a councillor.	2026	news	biased	0.9581504464149475	1
